prodcode	CodingSystem	productname	gemscriptcode
23128	prodcode	AMMONIUM CHLOR.& MORPHINE DOUBLE STRENGT MIX	3057007
23142	prodcode	Benorilate 2g granules sachets sugar free	64102020
23204	prodcode	Pardelprin MR 75mg capsules (Actavis UK Ltd)	85828020
23260	prodcode	CALPOL PAEDIATRIC	!1058101
23268	prodcode	NAPROSYN	!4802102
23274	prodcode	PARACETAMOL	!5419104
23318	prodcode	Sinutab nightime Tablet (Warner Lambert UK Ltd)	81813020
23375	prodcode	Palfium 10mg Suppository (Roche Products Ltd)	56388020
23420	prodcode	Codeine phosphate 60mg with paracetamol 1000mg effervescent powder sugar free	53857020
23425	prodcode	Nurofen Migraine Pain 342mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)	82652020
23442	prodcode	Pethidine 50mg/5ml solution for injection ampoules	90769020
23468	prodcode	FELDENE	!2511301
23496	prodcode	CO-CODAPRIN DISPERSIBLE	!0375101
23580	prodcode	Codeine phosphate with diphenhydramine with paracetamol with phenylephrine with caffeine with vitamin c tablets	70266020
23617	prodcode	Paracetamol 50mg oral powder sachets sugar free	80147020
23625	prodcode	Dromadol SR 150mg tablets (Teva UK Ltd)	76473020
23716	prodcode	Paracetamol 500mg caplets (IVAX Pharmaceuticals UK Ltd)	63278020
23775	prodcode	MORPHINE SULPHATE 60 MG INJ	3920007
23777	prodcode	MORPHINE SULPHATE 100 MG SUP	3649007
23778	prodcode	DIAMORPHINE 5 MG SUP	2711007
23785	prodcode	DIAMORPHINE 10 MG SUP	2720007
23840	prodcode	Panasorb 500mg Tablet (Sanofi-Synthelabo Ltd)	54184020
23952	prodcode	Panadeine Effervescent tablet (Sanofi-Synthelabo Ltd)	66040020
23981	prodcode	Zamadol SR 150mg capsules (Meda Pharmaceuticals Ltd)	85603020
24000	prodcode	Mandanol 500mg tablets (M & A Pharmachem Ltd)	84195020
24075	prodcode	Mandanol 500mg caplets (M & A Pharmachem Ltd)	56741020
24108	prodcode	Diagesil 10mg Injection (Berk Pharmaceuticals Ltd)	74856020
24121	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (Actavis UK Ltd)	56925020
24122	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Actavis UK Ltd)	56926020
24125	prodcode	Codeine 15mg/5ml Oral solution (Approved Prescription Services Ltd)	54666020
24128	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)	51193020
24133	prodcode	Panadol Extra soluble tablets (GlaxoSmithKline Consumer Healthcare)	57126020
24137	prodcode	Indometacin 25mg capsules (Actavis UK Ltd)	49854020
24187	prodcode	Paracetamol with diphenhydramine with codeine with phenylephrine with caffeine & vitamin c tablet	70244020
24192	prodcode	TEMGESIC	!7043103
24201	prodcode	SLOFENAC 100 MG TAB	6994007
24209	prodcode	CO-CODAMOL EFFERVESCENT	!5424102
24210	prodcode	LEDERFEN (CALENDAR PACK)	!4041103
24234	prodcode	INDOCID	!3438101
24283	prodcode	Dozol liquid (M & A Pharmachem Ltd)	80850020
24304	prodcode	CODEINE PHOS/GUAIPHENESIN/PSEUDOEPHEDRIN 3 MG ELI	3832007
24305	prodcode	Ibufac 400mg Tablet (DDSA Pharmaceuticals Ltd)	80560020
24308	prodcode	Slo-Indo 75mg capsules (Mylan)	59011020
24356	prodcode	Eccoxolac 300mg capsules (Meda Pharmaceuticals Ltd)	83390020
24383	prodcode	Tramake Insts 100mg sachets (Galen Ltd)	84443020
24400	prodcode	PARACETAMOL	!5420508
24414	prodcode	TEMGESIC	!7043101
24445	prodcode	Paracetamol with promethazine hydrochloride tablet	71659020
24453	prodcode	Morcap sr 100mg Modified-release capsule (Faulding Pharmaceuticals (Dbl))	83124020
24469	prodcode	Cuprofen for Children 100mg/5ml oral suspension (SSL International Plc)	73716020
24498	prodcode	ASPIRIN/CODEINE PHOSPHATE/PARACETAMOL 300 MG TAB	100007
24517	prodcode	CODEINE PHOSPHATE / MAGNESIUM CHLORIDE MG MIX	3834007
24531	prodcode	Mobiflex 20mg Effervescent tablet (Roche Products Ltd)	69422020
24534	prodcode	Anadin Paracetamol 500mg tablets (Pfizer Consumer Healthcare Ltd)	63276020
24617	prodcode	Tiloket 2.5% gel (Tillomed Laboratories Ltd)	82497020
24640	prodcode	Diaphine 100mg Injection (Napp Pharmaceuticals Ltd)	71951020
24682	prodcode	Tenoxicam 20mg effervescent tablets	69417020
24687	prodcode	FENBUFEN	!2517102
24697	prodcode	DIAMORPHINE 50 MG SUP	2710007
24733	prodcode	DEXTROPROPOXYPHENE HCl S/R 150 MG CAP	3816007
24736	prodcode	Hydromorphone 24mg modified-release capsules	84394020
24803	prodcode	SALICYLAMIDE/PARACETAMOL MG TAB	3568007
24808	prodcode	MORPHINE SULPHATE SUP	2223007
24816	prodcode	MORPHINE ANHYDROUS 8.4 MG INJ	3653007
24828	prodcode	Hypon Tablet (Wellcome Medical Division)	71656020
24830	prodcode	Morphine sulphate 20mg/ml Injection	73053020
24840	prodcode	DIAMORPHINE 75 MG SUP	3811007
24859	prodcode	CODEINE 8MG & PARACETAMOL 500MG SUP	2811007
24867	prodcode	Pethidine with levallorphan tartrate injection	69218020
24887	prodcode	Nurofen Advance 200mg tablets (Crookes Healthcare Ltd)	86353020
24947	prodcode	Co-methiamol 100mg/500mg tablets	82368020
24986	prodcode	Fentanyl 1.6mg lozenges	80288020
25013	prodcode	PONSTAN FORTE	!5731101
25092	prodcode	NAPROXEN	!4804104
25109	prodcode	Veganin tablets (Omega Pharma Ltd)	79331020
25199	prodcode	Actiq 600microgram lozenges with integral oromucosal applicator (Teva UK Ltd)	81735020
25205	prodcode	Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Thornton & Ross Ltd)	89068020
25257	prodcode	Advil 200mg tablets (Wyeth Consumer Healthcare)	83095020
25316	prodcode	Cyclizine tartrate with morphine tartrate 50mg+10mg/ml injection	61674020
25329	prodcode	Lofensaid 25mg gastro-resistant tablets (Opus Pharmaceuticals Ltd)	79838020
25330	prodcode	Solpaflex tablets (GlaxoSmithKline Consumer Healthcare)	82982020
25341	prodcode	Arthrosin EC 250 tablets (Ashbourne Pharmaceuticals Ltd)	86551020
25342	prodcode	Arthrosin EC 500 tablets (Ashbourne Pharmaceuticals Ltd)	86553020
25358	prodcode	Defanac 50mg gastro-resistant tablets (Ranbaxy (UK) Ltd)	78548020
25361	prodcode	Diclovol 25mg gastro-resistant tablets (Arun Pharmaceuticals Ltd)	86198020
25362	prodcode	Defanac 25mg gastro-resistant tablets (Ranbaxy (UK) Ltd)	57275020
25481	prodcode	Nepenthe 8.4mg/ml Injection (Celltech Pharma Europe Ltd)	64815020
25503	prodcode	AMMONIUM CHLORIDE & MORPHINE MIX	3056007
25514	prodcode	Paracetamol 500mg with codeine phosphate 10mg tablet	81311020
25529	prodcode	Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg tablet	77680020
25607	prodcode	Paracetamol 500mg with methionine 250 mg tablet	70477020
25611	prodcode	Palfium 10mg/ml Injection (Roche Products Ltd)	56387020
25619	prodcode	Nurofen 400mg Tablet (Crookes Healthcare Ltd)	73683020
25643	prodcode	Surgam 300mg Sachets (Sanofi)	51747020
25649	prodcode	DIAMORPHINE 60 MG SUP	2724007
25650	prodcode	MORPHINE SULPHATE 60 MG SUP	2224007
25701	prodcode	Ketovail 200mg modified-release capsules (Teva UK Ltd)	74337020
25760	prodcode	FENOPRON D 300 MG TAB	5834007
25794	prodcode	Isisfen 400mg Tablet (Isis Products Ltd)	56702020
25800	prodcode	Feverfen 100mg/5ml oral suspension (Wise Pharmaceuticals Ltd)	55616020
25830	prodcode	DIAMORPHINE 20 MG SUP	2722007
25833	prodcode	Fortral 50mg suppositories (Sterwin Medicines)	49529020
25895	prodcode	Hedex 500mg tablets (Omega Pharma Ltd)	81770020
25941	prodcode	PARACETAMOL/PHENYLPROPANOLAMINE HYD/PHEN 300 MG TAB	2129007
25959	prodcode	ASPIRIN/CAFFEINE/DEXTROPROPOXYPHENE NAPS PUL	95007
25979	prodcode	Doloxene 60mg Capsule (Eli Lilly and Company Ltd)	49081020
26021	prodcode	Actiq 1.6mg lozenges with integral oromucosal applicator (Teva UK Ltd)	81739020
26075	prodcode	OXYPHENBUTAZONE 10%/CHLORAMPHENICOL 1% E	!5260101
26086	prodcode	OXYPHENBUTAZONE EYE	!5259101
26095	prodcode	Ibuprofen lysine 400mg tablets	90473020
26133	prodcode	Panadol Extra tablets (GlaxoSmithKline Consumer Healthcare)	57125020
26165	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)	51194020
26205	prodcode	Fenbuzip 300mg Capsule (Ashbourne Pharmaceuticals Ltd)	74759020
26212	prodcode	FLAMRASE SR	!8504179
26214	prodcode	Fenbuzip 450mg Tablet (Ashbourne Pharmaceuticals Ltd)	74758020
26234	prodcode	Flamatrol 10mg Capsule (Berk Pharmaceuticals Ltd)	75358020
26247	prodcode	Opustan 500mg Tablet (Opus Pharmaceuticals Ltd)	78353020
26283	prodcode	Filnarine SR 10mg tablets (Teva UK Ltd)	82624020
26284	prodcode	Filnarine SR 100mg tablets (Teva UK Ltd)	82626020
26291	prodcode	"Phenylephrine with diphenhydramine, paracetamol, codeine, caffeine & vitamin c tablet"	70300020
26333	prodcode	ALOXIPRIN	!0151101
26336	prodcode	Dromadol XL 300mg tablets (IVAX Pharmaceuticals UK Ltd)	77920020
26351	prodcode	Rheumatac Retard 75 tablets (AMCo)	83497020
26404	prodcode	Tolmetin 200mg Capsule	67137020
26407	prodcode	DIAMORPHINE 1 GM SUP	3363007
26522	prodcode	Meflam 500mg Tablet (Trinity Pharmaceuticals Ltd)	78063020
26631	prodcode	Rhumalgan XL 100mg capsules (Sandoz Ltd)	88560020
26653	prodcode	DIHYDROCODEINE 10mg/PARACETAMOL 500mg	!1884501
26746	prodcode	Hedex Extra tablets (Omega Pharma Ltd)	81772020
26805	prodcode	MORPHINE SULPHATE 50 MG SUP	2219007
26908	prodcode	Actiq 800microgram lozenges with integral oromucosal applicator (Teva UK Ltd)	81737020
26970	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Teva UK Ltd)	68245020
26986	prodcode	Zamadol 24hr 200mg modified-release tablets (Meda Pharmaceuticals Ltd)	89680020
26988	prodcode	Paracets 500mg Tablet (Sussex Pharmaceutical Ltd)	81824020
26994	prodcode	Fenbuzip 300mg Tablet (Ashbourne Pharmaceuticals Ltd)	74757020
27001	prodcode	RAMODAR	!6197501
27008	prodcode	Domical 50mg Tablet (Berk Pharmaceuticals Ltd)	55364020
27055	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)	63521020
27058	prodcode	Filnarine SR 60mg tablets (Teva UK Ltd)	82523020
27064	prodcode	Paldesic paracetamol 120mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)	66022020
27082	prodcode	Ketpron XL 100mg capsules (Mercury Pharma Group Ltd)	84317020
27128	prodcode	Paracets plus Capsule (Sussex Pharmaceutical Ltd)	82794020
27197	prodcode	Femerital Tablet (Boehringer Mannheim UK Ltd)	67513020
27200	prodcode	Diclovol Retard 100mg tablets (Mylan)	86798020
27298	prodcode	MORPHINE SULPHATE EPIDURAL 2 MG INJ	3650007
27337	prodcode	Benylin four flu Liquid (Pfizer Consumer Healthcare Ltd)	62749020
27352	prodcode	DIAMORPHINE 64 MG INJ	3805007
27353	prodcode	CAFFEINE /CODEINE PHOS./DOXYLAMINE SUCCI 30 MG TAB	3871007
27366	prodcode	Naproxen 500mg gastro-resistant tablets (Teva UK Ltd)	57207020
27436	prodcode	MORPHINE SULPHATE 90 MG CAP	6904007
27438	prodcode	Pseudoephedrine 45mg with ibuprofen 300mg modified-release capsule	75926020
27441	prodcode	Opazimes chewable tablets (Strides Shasun (UK) Ltd)	73661020
27446	prodcode	Paracetamol 120mg/5ml oral solution paediatric sugar free (Pinewood Healthcare)	56495020
27452	prodcode	Paracetamol 500mg soluble tablets (Zentiva)	50180020
27459	prodcode	Paracetamol 500mg caplets (Zentiva)	60155020
27484	prodcode	Piroxicam 20mg/1ml solution for injection ampoules	57001020
27490	prodcode	Feldene IM 20mg/1ml solution for injection ampoules (Pfizer Ltd)	57327020
27492	prodcode	Phenylpropanolamine with paracetamol oral solution	70255020
27528	prodcode	PONSTAN	!5730101
27548	prodcode	OXYCODONE	!5251301
27553	prodcode	PARACETAMOL	!5420104
27566	prodcode	LEDERFEN	!4041101
27571	prodcode	ORUVAIL S/R	!5213601
27591	prodcode	Zamadol 24hr 150mg modified-release tablets (Meda Pharmaceuticals Ltd)	89678020
27598	prodcode	CAFFEINE/CODEINE PHOS./DIPHENHYDRAMINE H 50 MG TAB	2983007
27723	prodcode	Phenylbutazone 200mg tablets	65701020
27749	prodcode	Morphine sulphate 24 150mg Modified-release capsule	81631020
27782	prodcode	Ibuprofen 400mg tablets (Teva UK Ltd)	53365020
27783	prodcode	Ibuprofen 400mg tablets sugar coated (Actavis UK Ltd)	53949020
27784	prodcode	Co-codamol 8mg/500mg tablets (Actavis UK Ltd)	53764020
27785	prodcode	Co-codamol 30mg/500mg tablets (Zentiva)	49337020
27804	prodcode	Benylin four flu Tablet (Pfizer Consumer Healthcare Ltd)	62750020
27870	prodcode	INDOCID-R	!3440101
27901	prodcode	VOLTAROL RETARD	!7713301
27916	prodcode	SURGAM	!6853201
27968	prodcode	Apsifen 400mg Tablet (Approved Prescription Services Ltd)	57639020
27979	prodcode	Lemsip max cold and flu Capsule (Reckitt Benckiser Healthcare (UK) Ltd)	87186020
28168	prodcode	Nurofen Recovery 200mg orodispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)	83270020
28172	prodcode	Ibuprofen 300mg / Pseudoephedrine 45mg modified-release capsules	75901020
28189	prodcode	Tilofyl 100micrograms/hour transdermal patches (Tillomed Laboratories Ltd)	89646020
28211	prodcode	Paracetamol 250mg/5ml oral suspension sugar free	57215020
28253	prodcode	Co-proxamol 32.5/325 Oral suspension (Rosemont Pharmaceuticals Ltd)	55651020
28255	prodcode	Naproxen 250mg tablets (Wockhardt UK Ltd)	49079020
28313	prodcode	NAPROXEN	!4804105
28332	prodcode	Mobiflex 20mg powder and solvent for solution for injection vials (Roche Products Ltd)	75156020
28344	prodcode	Paracetamol 500mg caplets (Wockhardt UK Ltd)	71451020
28346	prodcode	Paracetamol 500mg Tablet (M & A Pharmachem Ltd)	63637020
28348	prodcode	Ibuprofen 200mg tablets (Teva UK Ltd)	53366020
28396	prodcode	DIAMORPHINE 100 MG SUP	2721007
28421	prodcode	Moraxen 35mg Rectal tampon (Schwarz Pharma Ltd)	80838020
28479	prodcode	Nurofen Back Pain SR 300mg capsules (Reckitt Benckiser Healthcare (UK) Ltd)	88706020
28503	prodcode	MORPHINE SULPHATE 100 MG CAP	6948007
28519	prodcode	Pseudoephedrine 30mg with ibuprofen 200mg tablet	75925020
28553	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Teva UK Ltd)	59805020
28598	prodcode	Paracetamol with dihydrocodeine 500mg +10mg/5ml suspension sugar free	89020020
28606	prodcode	ASPIRIN/CAFFEINE/CODEINE PHOSPHATE 300 MG TAB	261007
28636	prodcode	Paracetamol 120mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)	50185020
28695	prodcode	Piroflam 10mg Capsule (Opus Pharmaceuticals Ltd)	79273020
28711	prodcode	Diamorphine hydrochloride bpc 1973 3mg/5ml oral solution	70364020
28712	prodcode	Galpamol 120mg/5ml Oral suspension (Galpharm International Ltd)	86517020
28728	prodcode	Zamadol 24hr 300mg modified-release tablets (Meda Pharmaceuticals Ltd)	89682020
28780	prodcode	Co-dydramol 10mg/500mg tablets (A A H Pharmaceuticals Ltd)	49353020
28792	prodcode	Medised colour and sf 120mg+1.5mg/5ml Liquid (SSL International Plc)	83233020
28805	prodcode	Dextromoramide 10mg suppository	62401020
28822	prodcode	Ibuprofen with pseudoephedrine hc 400mg + 60mg Liquid	75900020
28837	prodcode	MORPHINE SULPHATE 200 MG CAP	6896007
28878	prodcode	Paracetamol 120mg/5ml oral solution paediatric (A A H Pharmaceuticals Ltd)	51548020
28888	prodcode	Galprofen Long Lasting 200mg capsules (Galpharm International Ltd)	84592020
28937	prodcode	Benylin four flu 1000mg+25mg+12mg Powder (Pfizer Consumer Healthcare Ltd)	62751020
28955	prodcode	Panadol ActiFast 500mg tablets (GlaxoSmithKline Consumer Healthcare)	79012020
29010	prodcode	Phenylbutazone 100mg tablets	90907020
29014	prodcode	Diaphine 10mg Injection (Napp Pharmaceuticals Ltd)	72947020
29020	prodcode	Morphine 200mg modified-release granules sachets sugar free	75455020
29037	prodcode	Valdic 100 Retard tablets (Fannin UK Ltd)	81085020
29068	prodcode	Nurofen Extra Strength 400mg capsules (Reckitt Benckiser Healthcare (UK) Ltd)	91247020
29074	prodcode	PARACETAMOL & CAFFEINE TAB	6053007
29110	prodcode	Lornoxicam 4mg tablets	83611020
29181	prodcode	Dicloflex 75mg SR tablets (Almus Pharmaceuticals Ltd)	91117020
29316	prodcode	Care ibuprofen 400mg Tablet (Thornton & Ross Ltd)	86537020
29324	prodcode	Dromadol SR 75mg tablets (IVAX Pharmaceuticals UK Ltd)	76471020
29330	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Sandoz Ltd)	51271020
29332	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Sandoz Ltd)	62712020
29342	prodcode	Co-codamol 8mg+500mg Tablet (M & A Pharmachem Ltd)	63572020
29345	prodcode	Ibuprofen 100mg/5ml Oral suspension (Hillcross Pharmaceuticals Ltd)	65371020
29352	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Vantage)	68023020
29373	prodcode	Pardale 400mg+9mg+10mg Tablet (Martindale Pharmaceuticals Ltd)	66052020
29375	prodcode	Pameton Tablet (GlaxoSmithKline UK Ltd)	58862020
29378	prodcode	APSIFEN-F 200 MG TAB	5589007
29379	prodcode	CHALK AROMAT & MORPHINE MIX	2891007
29426	prodcode	Pethidine 50mg/ml Injection (Martindale Pharmaceuticals Ltd)	51616020
29455	prodcode	Flexotard MR 100mg tablets (Pfizer Ltd)	84251020
29465	prodcode	Piroxicam 20mg capsules (Actavis UK Ltd)	50321020
29488	prodcode	Co-codamol 8mg/500mg effervescent tablets (Zentiva)	49335020
29500	prodcode	Diamorphine 5mg/5ml oral solution	73145020
29523	prodcode	DICLOFENAC SODIUM (3ML)	!1857101
29524	prodcode	Ibumetin 600mg Tablet (Alfred Benzon (UK) Ltd)	63506020
29558	prodcode	Maximum flu strength Tablet (Wockhardt UK Ltd)	80213020
29577	prodcode	Actiq 1.2mg lozenges with integral oromucosal applicator (Teva UK Ltd)	81738020
29587	prodcode	Ebufac 400mg Tablet (DDSA Pharmaceuticals Ltd)	59451020
29591	prodcode	DIAMORPHINE 25 MG SUP	3809007
29592	prodcode	DIAMORPHINE 40 MG SUP	2725007
29670	prodcode	Phenylpropanolamine 12.5mg with paracetamol 500mg tablet	70254020
29674	prodcode	Butazolidin 200mg Tablet (Novartis Pharmaceuticals UK Ltd)	65709020
29704	prodcode	Paxofen 200mg Tablet (M A Steinhard Ltd)	59460020
29749	prodcode	Ibuprofen 200mg tablets (Ranbaxy (UK) Ltd)	60159020
29772	prodcode	Ketotard XL 200mg capsules (Galen Ltd)	82614020
29828	prodcode	ACETYLSALICYLIC ACID / CODEINE PHOSPHATE MG TAB	218007
29860	prodcode	Tramadol 50mg capsules (IVAX Pharmaceuticals UK Ltd)	56511020
29927	prodcode	OXYPHENBUTAZONE 100 MG TAB	4633007
29951	prodcode	Andrews Plus effervescent powder sachets (GlaxoSmithKline Consumer Healthcare)	87235020
30021	prodcode	Paracetamol 500mg with codeine phosphate 13.5mg tablet	68501020
30049	prodcode	Morphine sulphate rapiject 1mg/ml Injection (International Medication Systems (UK) Ltd)	84105020
30070	prodcode	Paraclear extra Tablet (Roche Consumer Health)	81827020
30122	prodcode	Lornoxicam 8mg tablets	83613020
30123	prodcode	Panadol Ultra 12.8mg/500mg tablets (GlaxoSmithKline Consumer Healthcare)	75017020
30164	prodcode	Lemsip Cold and Flu Sinus 12 Hr Ibuprofen + Pseudoephedrine modified-release capsules (Reckitt Benckiser Healthcare (UK) Ltd)	88340020
30165	prodcode	Co-dydramol (dihydrocodeine and paracetamol) 7.46mg with 500mg tablets	62554020
30243	prodcode	Ibuprofen 200mg effervescent tablets	50930020
30252	prodcode	Morphine 8.4mg/ml elixir	64802020
30295	prodcode	Dihydrocodeine with paracetamol 7.46mg+500mg tablets	69749020
30320	prodcode	DIAMORPHINE 200 MG SUP	2723007
30327	prodcode	Jomethid XL 200mg capsules (Actavis UK Ltd)	84738020
30382	prodcode	Ibuprofen 200mg Tablet (C P Pharmaceuticals Ltd)	53953020
30389	prodcode	Contraflam 250mg Capsule (Berk Pharmaceuticals Ltd)	80085020
30391	prodcode	Contraflam 500mg Tablet (Berk Pharmaceuticals Ltd)	80086020
30444	prodcode	Co-dydramol 10mg/500mg tablets (Mylan)	59024020
30514	prodcode	Diaphine 30mg Injection (Napp Pharmaceuticals Ltd)	72948020
30556	prodcode	Co-codamol 8mg/500mg effervescent tablets (Fannin UK Ltd)	62877020
30590	prodcode	Medised Tablet (SSL International Plc)	71663020
30633	prodcode	Levorphanol 1.5mg Tablet	63953020
30698	prodcode	Diagesil 500mg Injection (Berk Pharmaceuticals Ltd)	74861020
30724	prodcode	Galprofen 100mg/5ml oral suspension (Galpharm International Ltd)	86821020
30761	prodcode	Diamorphine 10mg/5ml Oral solution (Manufacturer unknown)	73132020
30811	prodcode	Proflex 300mg Modified-release capsule (Novartis Consumer Health UK Ltd)	63157020
30849	prodcode	Valdic 75 Retard tablets (Fannin UK Ltd)	81084020
30892	prodcode	Mandafen for Children 100mg/5ml oral suspension sugar free (M & A Pharmachem Ltd)	84841020
30923	prodcode	Diclofenac 100mg suppositories (A A H Pharmaceuticals Ltd)	64059020
30954	prodcode	Co-proxamol 32.5mg/325mg tablets (Actavis UK Ltd)	51142020
30958	prodcode	Resolve effervescent granules 8.09g sachets (G.R. Lane Health Products Ltd)	73444020
30966	prodcode	Co-proxamol 32.5/325 Tablet (Dista Products Ltd)	51145020
30982	prodcode	Naproxen 500mg gastro-resistant tablets (Actavis UK Ltd)	61530020
